1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
17.436,14.325,18.139,4.9762,11.37,11.055,16.252,14.496,0.76422,44.837,68.063,0.8014,9851.8,0.00030241,4.0384,0.00099267,1.1303,4.5704,0.00013232,6.9492,0.0020959
