1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
16.813,11.942,15.221,6.1564,10.581,1.643,4.7052,11.251,3.959,93.017,25.995,0.014481,0.00015462,0.61411,0.12682,0.0026396,0.031964,0.0002,258.69,5662.5,4957.1
