1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
14.129,5.6943,10.422,15.993,1.6232,5.6545,19.949,3.944,11.45,83.594,3.2045,80.59,0.00043067,3538.7,0.00013339,1400.7,10.378,0.088998,801.9,1.1308,0.0011938
