1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
19.635,12.271,7.867,1.5403,3.3614,10.499,3.6913,14.106,13.619,80.231,8.1143,0.71995,67.68,6.5861,0.0031124,77.727,479.69,0.0014149,1.5145,0.17508,11.846
