1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
12.304,5.0994,7.9453,15.173,17.494,5.5209,15.076,11.596,5.6037,34.339,95.361,0.047585,8603.5,70.1,33.1,8.8733,0.00016567,0.97149,332.27,0.010773,26.325
