1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
7.4356,0.25287,17.375,14.134,19.597,9.8865,14.711,4.1809,3.5958,86.346,40.446,7.3683,0.003712,12.739,0.0010433,0.99004,74.808,0.00081279,3.2873,0.0049235,1706
