1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
18.041,2.0731,9.3752,5.3308,11.824,11.307,7.2379,7.2429,6.7411,42.045,74.029,7.4752,0.0004448,0.32435,0.074499,2.9139,100.98,0.0020374,1.7884,0.0013771,0.01159
