1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
10.678,18.238,10.623,13.991,7.8494,13.608,10.308,7.2448,13.313,78.068,48.879,0.6195,185,154.81,0.0084384,4.6605,0.027366,68.196,0.44882,0.12493,0.061698
