1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
6.9199,2.0614,7.4715,2.9212,12.192,9.596,7.5514,19.887,4.2588,19.587,49.394,1.4214,111.93,96.232,0.011437,141.61,1.8732,0.00229,0.038507,0.0062311,1220
