1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
6.6801,8.7701,0.012888,0.084323,19.02,14.998,17.529,2.4671,15.318,26.361,24.444,961.69,198.1,0.44467,5220.3,0.43057,2.398,0.075655,2.5722,2121.7,0.030245
