1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
0.92957,10.237,2.4564,15.739,7.9657,0.95642,14.252,8.6797,17.74,24.151,86.496,6.4877,346.66,10.528,70.038,0.0026473,0.024722,22.964,0.00096892,0.30699,1953.2
