1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
2.7318,1.0499,12.905,3.1419,2.9806,1.3192,15.061,3.5364,6.5069,35.728,43.432,0.001076,6345.3,7.3412,2.2628,3.7234,29.105,376.03,0.54948,0.0069452,1.9762
