1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
14.518,6.3087,5.9423,12.935,8.6416,17.6,3.5496,16.469,0.36606,11.453,73.207,6706.2,7711.5,0.22737,23.287,9508.1,296.54,2076,0.00053922,0.00019777,0.00037547
