1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
18.652,8.7677,17.423,15.465,5.075,15.296,6.0859,14.021,12.222,90.967,14.9,4.211,1.0578,555.18,0.63315,5.3563,0.17939,2288.2,0.00177,791.86,0.12187
