1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
3.8199,19.019,5.9969,18.531,13.558,11.528,11.268,4.261,1.3349,6.0398,2.0708,85.267,1.3441,407.44,0.0016847,96.989,0.00010225,0.14876,14.941,14.361,0.00028835
