1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
0.13451,2.7196,5.9491,18.157,15.088,6.3927,14.299,14.175,17.472,99.995,64.437,4708.1,0.00043303,796.19,320.12,1690.8,0.00013318,0.0027725,0.14444,0.0016547,2.626
