1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
13.812,17.325,4.1868,12.859,3.0288,7.9965,11.608,13.158,12.113,21.423,15.207,190.4,0.29199,5467.8,53.868,0.41855,3240.8,0.014606,887.76,71.896,0.42829
