1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
10.716,8.3716,0.40295,3.5917,19.834,5.2936,13.909,15.566,2.2502,30.881,17.477,292.69,551.22,0.032991,0.0063437,0.00020599,1557.3,2.9575,0.0061048,0.0020521,2216
