1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100
19.244,10.9,18.179,10.099,19.141,6.6369,11.889,19.481,3.0349,78.9,95.42,76.457,0.62808,0.0046793,0.17217,39.929,272.6,0.059185,0.21641,0.00047261,3528.6
