2.168109565973281860e-01
5.897659778594970703e+00
1.582346677780151367e+00
1.621141672134399414e+00
1.587664723396301270e+00
7.916533350944519043e-01
2.472225427627563477e+00
1.046001791954040527e+00
2.346365749835968018e-01
2.272387742996215820e+00
3.797579109668731689e-01
1.943766474723815918e+00
