5.108116269111633301e-01
3.221929931640625000e+01
5.379046440124511719e+00
6.466499328613281250e+00
5.548773288726806641e+00
2.762236833572387695e+00
9.864957809448242188e+00
3.642230272293090820e+00
5.608831048011779785e-01
7.319077014923095703e+00
1.001411795616149902e+00
5.973141193389892578e+00
