4.649077148437500000e+02,7.145931396484375000e+02,7.556376342773437500e+02,7.376549072265625000e+02,3.482482299804687500e+02,1.812006988525390625e+02,8.620807495117187500e+02,1.497888946533203125e+02,2.140358581542968750e+02,6.562108764648437500e+02,6.794179677963256836e-01,6.359770507812500000e+02
4.624490661621093750e+02,4.982916564941406250e+02,8.492550659179687500e+02,4.177710876464843750e+02,3.993041687011718750e+02,1.712921600341796875e+02,8.320958862304687500e+02,9.113791503906250000e+02,3.115277099609375000e+02,6.730664672851562500e+02,2.456259965896606445e+00,6.500591430664062500e+02
4.753480529785156250e+02,4.632081909179687500e+02,7.414785766601562500e+02,4.549630432128906250e+02,4.177140808105468750e+02,1.803445281982421875e+02,8.903675537109375000e+02,1.851872444152832031e+01,1.772751312255859375e+02,6.694488525390625000e+02,4.290022373199462891e+00,9.359233398437500000e+02
4.965904235839843750e+02,6.786723022460937500e+02,7.091409912109375000e+02,2.624623413085937500e+02,4.393904113769531250e+02,1.901121368408203125e+02,9.183740234375000000e+02,7.614439086914062500e+02,3.251725158691406250e+02,6.345173950195312500e+02,4.405367851257324219e+00,7.978312377929687500e+02
4.495601806640625000e+02,9.118050537109375000e+02,9.016972045898437500e+02,5.935483398437500000e+02,2.580102844238281250e+02,1.690771636962890625e+02,7.968756713867187500e+02,8.757816772460937500e+02,4.382832946777343750e+02,5.950080566406250000e+02,1.397895908355712891e+01,8.109622802734375000e+02
5.959157714843750000e+02,5.324523925781250000e+02,6.707564086914062500e+02,1.517274322509765625e+02,5.973951416015625000e+02,1.808838500976562500e+02,8.889793090820312500e+02,1.429439392089843750e+02,2.423297271728515625e+02,7.510617065429687500e+02,2.331075906753540039e+00,5.778334350585937500e+02
4.134116210937500000e+02,8.992568969726562500e+02,9.459075317382812500e+02,5.677683715820312500e+02,2.188898773193359375e+02,2.022326660156250000e+02,9.269931640625000000e+02,1.416679382324218750e+02,7.912495727539062500e+02,6.969362182617187500e+02,2.963646316528320312e+01,5.870454711914062500e+02
6.023486938476562500e+02,5.645304565429687500e+02,8.805833740234375000e+02,7.751956787109375000e+02,5.747777099609375000e+02,1.945886077880859375e+02,9.408395385742187500e+02,4.629445190429687500e+02,2.456837158203125000e+02,8.844331665039062500e+02,6.051608562469482422e+00,3.591553039550781250e+02
6.361195678710937500e+02,6.930308227539062500e+02,8.336950073242187500e+02,8.089234619140625000e+02,5.792421875000000000e+02,1.716697998046875000e+02,7.949617309570312500e+02,5.696677780151367188e+01,2.005447692871093750e+02,7.506770019531250000e+02,2.156646966934204102e+00,6.507258300781250000e+02
5.955502929687500000e+02,4.890393371582031250e+02,8.926587524414062500e+02,8.872913818359375000e+02,5.457210083007812500e+02,1.679035644531250000e+02,8.066966552734375000e+02,1.680342407226562500e+02,2.914461975097656250e+02,9.271046752929687500e+02,8.082999587059020996e-01,9.184551391601562500e+02
5.546563110351562500e+02,7.956732788085937500e+02,7.203817749023437500e+02,2.427757263183593750e+02,4.969917297363281250e+02,1.807323913574218750e+02,8.544868774414062500e+02,8.651672973632812500e+02,2.463668975830078125e+02,6.195779418945312500e+02,5.821429491043090820e-01,5.154514160156250000e+02
4.474870300292968750e+02,7.994507446289062500e+02,8.527318115234375000e+02,5.539374389648437500e+02,3.219019470214843750e+02,1.920103149414062500e+02,9.143489990234375000e+02,4.081267089843750000e+02,2.153632812500000000e+02,4.273876953125000000e+02,4.126101493835449219e+00,6.396846313476562500e+02
6.468070068359375000e+02,6.787807617187500000e+02,9.653056640625000000e+02,9.020046386718750000e+02,5.905505981445312500e+02,1.649643707275390625e+02,8.349436035156250000e+02,9.503390502929687500e+02,1.373985443115234375e+02,8.404562988281250000e+02,4.012392997741699219e+00,2.378628387451171875e+02
4.992446289062500000e+02,8.884603271484375000e+02,8.208768310546875000e+02,4.079264831542968750e+02,3.543660888671875000e+02,1.747063903808593750e+02,7.871365966796875000e+02,8.646105346679687500e+02,3.034318542480468750e+02,6.352376098632812500e+02,6.109642028808593750e+00,9.893114013671875000e+02
3.997032165527343750e+02,8.119821166992187500e+02,9.765468750000000000e+02,5.086185455322265625e+01,2.120197753906250000e+02,1.621502227783203125e+02,7.718579711914062500e+02,7.778919982910156250e+01,6.088206787109375000e+02,4.257867126464843750e+02,6.725460052490234375e+00,5.302644653320312500e+02
5.616750488281250000e+02,7.250940551757812500e+02,6.822681274414062500e+02,7.557360229492187500e+02,5.200724487304687500e+02,1.790610656738281250e+02,8.635467529296875000e+02,9.823859863281250000e+02,9.124643707275390625e+01,6.979572143554687500e+02,9.005662918090820312e+00,9.517604370117187500e+02
4.482908325195312500e+02,8.544019165039062500e+02,6.162141113281250000e+02,5.113938598632812500e+02,3.194727172851562500e+02,1.694595794677734375e+02,8.009995727539062500e+02,8.054331665039062500e+02,2.404590148925781250e+02,7.573801879882812500e+02,1.204781413078308105e+00,7.657491455078125000e+02
6.118166503906250000e+02,8.352034912109375000e+02,8.563226318359375000e+02,2.049282836914062500e+02,5.130433349609375000e+02,1.869286041259765625e+02,8.924725341796875000e+02,4.674722595214843750e+02,5.849496459960937500e+02,7.415870971679687500e+02,3.963124513626098633e+00,9.279509887695312500e+02
4.567195434570312500e+02,8.929956054687500000e+02,6.388557739257812500e+02,4.453283309936523438e+01,3.350460510253906250e+02,1.843013153076171875e+02,8.879061279296875000e+02,2.289253845214843750e+02,5.939123535156250000e+02,4.203577880859375000e+02,1.028646659851074219e+01,6.184255981445312500e+02
4.768618469238281250e+02,7.005646362304687500e+02,9.044404296875000000e+02,1.097210693359375000e+02,3.284092407226562500e+02,1.690857086181640625e+02,7.980510253906250000e+02,4.514468383789062500e+02,4.384999084472656250e+02,5.127926635742187500e+02,1.319490242004394531e+01,9.482854614257812500e+02
3.902481994628906250e+02,8.708318481445312500e+02,9.175114746093750000e+02,7.218260498046875000e+02,2.173955688476562500e+02,1.671846008300781250e+02,7.897755126953125000e+02,2.836971130371093750e+02,5.033927612304687500e+02,7.219906005859375000e+02,5.707535743713378906e+00,5.606633911132812500e+02
5.271456909179687500e+02,8.321091308593750000e+02,8.493840942382812500e+02,6.009418945312500000e+02,3.827867736816406250e+02,1.787808837890625000e+02,8.160354614257812500e+02,8.427529907226562500e+01,5.107620239257812500e+02,6.133080444335937500e+02,2.107453346252441406e+00,8.515883178710937500e+02
4.961137390136718750e+02,9.645065307617187500e+02,8.263476562500000000e+02,3.682500915527343750e+02,3.144929199218750000e+02,1.599709777832031250e+02,7.009444580078125000e+02,9.032114868164062500e+02,5.324084472656250000e+02,4.646121520996093750e+02,3.932543039321899414e+00,5.910046997070312500e+02
5.742533569335937500e+02,4.642794189453125000e+02,8.147160034179687500e+02,1.012510833740234375e+02,5.421822509765625000e+02,1.783648223876953125e+02,8.305336303710937500e+02,3.115368957519531250e+02,4.541903686523437500e+02,4.148531188964843750e+02,9.232863426208496094e+00,2.672267456054687500e+02
2.893809814453125000e+02,7.735869140625000000e+02,7.897780761718750000e+02,1.381669158935546875e+02,1.512384490966796875e+02,1.806991271972656250e+02,8.339287109375000000e+02,8.852249755859375000e+02,2.586603698730468750e+02,6.123280029296875000e+02,4.259436130523681641e+00,7.109264526367187500e+02
4.570346679687500000e+02,8.846400146484375000e+02,9.684465942382812500e+02,6.329421997070312500e+02,2.734379272460937500e+02,1.636062469482421875e+02,7.895339965820312500e+02,9.028873291015625000e+02,2.882448425292968750e+02,8.990343017578125000e+02,6.730603694915771484e+00,6.276094970703125000e+02
4.620924377441406250e+02,6.079025268554687500e+02,8.436165771484375000e+02,8.013125000000000000e+02,3.597970581054687500e+02,1.793309326171875000e+02,8.737592773437500000e+02,3.013098144531250000e+02,2.677017822265625000e+02,5.710424804687500000e+02,7.724222540855407715e-01,5.489530029296875000e+02
4.421641235351562500e+02,9.188798828125000000e+02,7.649779663085937500e+02,7.200556945800781250e+01,2.936327209472656250e+02,1.817478637695312500e+02,8.635205078125000000e+02,3.273175048828125000e+02,5.891777343750000000e+02,1.407149505615234375e+02,3.636011779308319092e-01,2.574833679199218750e+02
4.977624816894531250e+02,5.846954956054687500e+02,6.015252075195312500e+02,3.490883789062500000e+02,4.507753906250000000e+02,1.554231872558593750e+02,7.270297851562500000e+02,8.129749298095703125e+01,3.126278076171875000e+02,5.483106079101562500e+02,4.136974811553955078e-01,9.293632812500000000e+02
4.453941650390625000e+02,7.252384643554687500e+02,8.875393066406250000e+02,8.273259887695312500e+02,2.965869750976562500e+02,1.840621032714843750e+02,8.771826171875000000e+02,6.440961914062500000e+02,5.427590332031250000e+02,5.775908813476562500e+02,1.468155193328857422e+01,7.010840454101562500e+02
4.692405700683593750e+02,7.206981811523437500e+02,7.590667724609375000e+02,9.440921020507812500e+01,3.614447631835937500e+02,1.904344482421875000e+02,9.172946166992187500e+02,2.410679931640625000e+02,5.761932983398437500e+02,4.837362670898437500e+02,2.351772546768188477e+00,9.033533935546875000e+02
4.221905212402343750e+02,5.875882568359375000e+02,7.578670654296875000e+02,2.281489257812500000e+02,3.247182617187500000e+02,2.147496185302734375e+02,9.629641723632812500e+02,7.749507446289062500e+02,2.759595031738281250e+02,8.054335327148437500e+02,1.982220268249511719e+01,3.861304321289062500e+02
3.753231811523437500e+02,2.328862762451171875e+02,8.314029541015625000e+02,3.573652343750000000e+02,3.167539978027343750e+02,1.794829711914062500e+02,8.978118286132812500e+02,4.539938659667968750e+02,2.144675903320312500e+02,8.481105957031250000e+02,6.538561820983886719e+00,4.744132690429687500e+02
5.429692993164062500e+02,9.039256591796875000e+02,8.546005249023437500e+02,2.101089477539062500e+02,4.086405639648437500e+02,1.822966461181640625e+02,8.932471313476562500e+02,8.971749877929687500e+02,4.620419311523437500e+02,3.603763122558593750e+02,2.011205196380615234e+00,3.493391113281250000e+02
4.260036315917968750e+02,8.832640380859375000e+02,9.119321899414062500e+02,3.017174682617187500e+02,2.533900451660156250e+02,1.682595977783203125e+02,8.210093383789062500e+02,1.093104629516601562e+02,1.856907653808593750e+02,4.589349670410156250e+02,6.955889225006103516e+00,5.175842285156250000e+02
6.074913940429687500e+02,9.393058471679687500e+02,9.557260131835937500e+02,2.371359405517578125e+02,4.490531311035156250e+02,1.708820953369140625e+02,8.447951660156250000e+02,8.420626220703125000e+02,3.206210632324218750e+02,8.311195068359375000e+02,3.483051776885986328e+00,1.878678131103515625e+02
5.538374023437500000e+02,8.111115112304687500e+02,8.348915405273437500e+02,5.581933212280273438e+01,4.797058105468750000e+02,1.780760345458984375e+02,8.966213378906250000e+02,6.035190963745117188e+01,4.897612915039062500e+02,3.895035095214843750e+02,9.224640130996704102e-01,2.291851196289062500e+02
5.151940917968750000e+02,4.390203552246093750e+02,8.021409301757812500e+02,4.775214538574218750e+02,4.702347412109375000e+02,1.868499145507812500e+02,9.002835083007812500e+02,6.864244995117187500e+02,2.320101318359375000e+02,6.179980468750000000e+02,5.432134151458740234e+00,1.818618469238281250e+02
3.988081359863281250e+02,9.092775878906250000e+02,8.379650268554687500e+02,7.429705810546875000e+02,2.419578704833984375e+02,1.858052978515625000e+02,9.073104858398437500e+02,9.641322631835937500e+02,1.499690399169921875e+02,5.030385131835937500e+02,1.153429126739501953e+01,3.855695495605468750e+02
4.581053771972656250e+02,9.107762451171875000e+02,8.786718139648437500e+02,2.769118652343750000e+02,2.761074829101562500e+02,1.693808135986328125e+02,7.870187988281250000e+02,1.665524444580078125e+02,3.676593627929687500e+02,2.145068969726562500e+02,6.671783924102783203e+00,8.383767089843750000e+02
5.000998840332031250e+02,8.554219360351562500e+02,8.777461547851562500e+02,5.373574447631835938e+01,3.622631835937500000e+02,1.778108978271484375e+02,8.975988769531250000e+02,6.011524658203125000e+02,3.043103332519531250e+02,5.042278137207031250e+02,5.055230617523193359e+00,4.318616943359375000e+02
4.105997924804687500e+02,3.469756469726562500e+02,8.711379394531250000e+02,6.257500610351562500e+02,3.296531982421875000e+02,1.754390106201171875e+02,8.290066528320312500e+02,9.164793701171875000e+02,2.219184417724609375e+02,6.784337158203125000e+02,1.038720607757568359e+01,3.608486022949218750e+02
3.964399719238281250e+02,2.832856140136718750e+02,8.254869995117187500e+02,6.477465057373046875e+01,3.367969970703125000e+02,1.905646057128906250e+02,9.278992919921875000e+02,8.458648681640625000e+02,1.885129241943359375e+02,5.487553710937500000e+02,1.664060020446777344e+01,9.226115112304687500e+02
5.100295410156250000e+02,8.714144897460937500e+02,7.678614501953125000e+02,1.887225341796875000e+02,3.922426452636718750e+02,1.763526458740234375e+02,8.484424438476562500e+02,3.853724975585937500e+02,3.986758422851562500e+02,5.434698486328125000e+02,3.265167236328125000e+00,9.496767578125000000e+02
5.903138427734375000e+02,9.140341796875000000e+02,9.238681030273437500e+02,2.803511047363281250e+02,4.535909423828125000e+02,1.632807617187500000e+02,7.933323364257812500e+02,1.030935897827148438e+02,3.742936401367187500e+02,6.519002685546875000e+02,1.922827839851379395e+00,1.588204650878906250e+02
4.949903869628906250e+02,5.364430541992187500e+02,3.636121520996093750e+02,2.410445861816406250e+02,4.734226379394531250e+02,1.767287597656250000e+02,8.564298706054687500e+02,5.022811889648437500e+02,3.037415466308593750e+02,4.837341613769531250e+02,8.320324897766113281e+00,8.275695800781250000e+02
4.540708312988281250e+02,8.157938232421875000e+02,6.444099121093750000e+02,1.427306060791015625e+02,3.498501281738281250e+02,1.843153839111328125e+02,8.763783569335937500e+02,8.471749877929687500e+02,1.752840881347656250e+02,7.435470581054687500e+02,1.760522270202636719e+01,7.049931640625000000e+02
4.444649963378906250e+02,6.677481079101562500e+02,7.486061401367187500e+02,1.349220886230468750e+02,3.622462768554687500e+02,1.686670532226562500e+02,8.328043823242187500e+02,1.809137725830078125e+02,5.523074951171875000e+02,2.736957092285156250e+02,1.513931274414062500e+00,8.556695556640625000e+02
5.202906494140625000e+02,7.065289916992187500e+02,8.200233764648437500e+02,3.782911071777343750e+02,4.221424255371093750e+02,1.900862121582031250e+02,8.894157714843750000e+02,1.711934661865234375e+02,3.590124816894531250e+02,4.948217163085937500e+02,1.310178875923156738e+00,9.404880371093750000e+02
5.916877441406250000e+02,3.383408508300781250e+02,7.410790405273437500e+02,3.190201110839843750e+02,6.013968505859375000e+02,1.801914215087890625e+02,8.712141113281250000e+02,5.836551513671875000e+02,1.932355651855468750e+02,6.059174804687500000e+02,4.354120254516601562e+00,9.802937622070312500e+02
5.507380981445312500e+02,6.319760742187500000e+02,9.485380859375000000e+02,5.665363693237304688e+01,4.661812438964843750e+02,1.736218719482421875e+02,8.828291015625000000e+02,4.623409118652343750e+02,1.894110412597656250e+02,4.493138427734375000e+02,1.445150017738342285e+00,7.832935333251953125e+01
4.294940490722656250e+02,9.528496093750000000e+02,9.126214599609375000e+02,2.822364044189453125e+01,2.421884155273437500e+02,1.697678527832031250e+02,8.293253784179687500e+02,4.057813415527343750e+02,6.523099365234375000e+02,3.994011535644531250e+02,4.529061794281005859e+00,7.508133544921875000e+02
5.157109985351562500e+02,9.393715820312500000e+02,8.755827636718750000e+02,2.915658569335937500e+02,3.655551452636718750e+02,1.790520019531250000e+02,8.572456054687500000e+02,2.563282775878906250e+02,4.850257568359375000e+02,5.686815185546875000e+02,2.256842613220214844e+01,6.565954589843750000e+02
3.837013244628906250e+02,7.751708984375000000e+02,9.447658691406250000e+02,2.208612670898437500e+02,2.293928070068359375e+02,1.874855346679687500e+02,9.311312255859375000e+02,6.373265380859375000e+02,4.364963378906250000e+02,4.647617492675781250e+02,4.159130096435546875e+00,8.760490722656250000e+02
4.459750671386718750e+02,6.317756347656250000e+02,8.266652832031250000e+02,7.575175170898437500e+02,3.444905700683593750e+02,1.924365386962890625e+02,9.219840087890625000e+02,1.148191757202148438e+02,2.059322357177734375e+02,8.158076782226562500e+02,3.285794258117675781e+00,4.693396911621093750e+02
4.567840881347656250e+02,8.036901855468750000e+02,8.394786987304687500e+02,1.393205718994140625e+02,3.349828186035156250e+02,1.888115692138671875e+02,8.961066284179687500e+02,3.729505310058593750e+02,3.870114746093750000e+02,8.367608642578125000e+02,1.296071434020996094e+01,5.151312866210937500e+02
6.285497436523437500e+02,8.223660888671875000e+02,8.503951416015625000e+02,4.771510620117187500e+02,5.512298583984375000e+02,1.729358825683593750e+02,8.163462524414062500e+02,8.485544433593750000e+02,4.075912475585937500e+02,7.194326171875000000e+02,2.083039999008178711e+00,4.391654357910156250e+02
