2.028109550476074219e+00
3.117293701171875000e+02
8.857410430908203125e+00
2.827715301513671875e+01
7.264773368835449219e+00
5.802805900573730469e+00
4.629245376586914062e+01
1.379258060455322266e+01
1.491184473037719727e+00
3.232587051391601562e+01
7.773531079292297363e-01
2.495113563537597656e+01
