8.441426753997802734e-01
4.755373535156250000e+02
4.617882728576660156e+00
8.866967010498046875e+01
4.687777519226074219e+00
4.689087390899658203e+00
6.928439331054687500e+01
4.592133712768554688e+01
4.338608264923095703e+00
1.094346160888671875e+02
2.635125815868377686e-01
9.133996582031250000e+01
