2.168109565973281860e-01
5.897659778594970703e+00
1.582346558570861816e+00
2.012718915939331055e+00
1.587664723396301270e+00
7.916533350944519043e-01
2.472225666046142578e+00
1.045808792114257812e+00
2.335133552551269531e-01
1.842790722846984863e+00
3.797566294670104980e-01
1.593659758567810059e+00
